User Input File,Simulation Variable,Simulation Sub Variable,Simulation Sub Variable2,Value Type,Operator,Value,UOM,Start Month,End Month
op_J_GBU_input_other_gsp_product_cost,GSP C3,,,value,,,THB/KG,,
op_J_GBU_input_other_gsp_product_cost,GSP LPG & GSP4 LPG,,,value,,,THB/KG,,
op_J_GBU_input_other_gsp_product_cost,GSP NGL & GSP4 NGL,,,value,,,THB/KG,,
op_SP_HVC_price_index,Days in month,Days,,,,,,,
op_SP_HVC_price_index,Dubai (USD/BBL),USD/BBL,,,,,,,
op_SP_HVC_price_index,Ethylene,USD/Ton,,,,,,,
op_SP_HVC_price_index,Fx,THB/USD,,,,,,,
op_SP_HVC_price_index,HDPE,USD/Ton,,,,,,,
op_SP_HVC_price_index,LDPE,USD/Ton,,,,,,,
op_SP_HVC_price_index,LLDPE,USD/Ton,,,,,,,
op_SP_HVC_price_index,LPG_CP,USD/Ton,,,,,,,
op_SP_HVC_price_index,MOPJ Naphtha,USD/Ton,,,,,,,
op_SP_HVC_price_index,PP,USD/Ton,,,,,,,
op_SP_HVC_price_index,Propylene,USD/Ton,,,,,,,
op_SP_HVC_price_index,PS,USD/Ton,,,,,,,
op_SP_HVC_price_index,X,USD/Ton,,,,,,,
op_C_M_TBU_input_condensate_production,T1,,,,,,BARREL/MMSCFD,,
op_C_M_TBU_input_condensate_production,T2,,,,,,BARREL/MMSCFD,,
op_C_M_TBU_input_condensate_production,T3,,,,,,BARREL/MMSCFD,,
op_C_M_TBU_input_condensate_production,Pailin,,,,,,BARREL/MMSCFD,,
op_C_M_TBU_input_purchase_cost,T1,,,,,,$/BARREL,,
op_C_M_TBU_input_purchase_cost,T2,,,,,,$/BARREL,,
op_C_M_TBU_input_purchase_cost,T3,,,,,,$/BARREL,,
op_C_M_TBU_input_purchase_cost,Pailin,,,,,,$/BARREL,,
op_C_M_TBU_input_purchase_cost,B8/32,,,,,,$/BARREL,,
op_C_M_TBU_input_purchase_cost,GBN,,,,,,$/BARREL,,
op_C_M_TBU_input_purchase_cost,Arthit,,,,,,$/BARREL,,
op_C_M_TBU_input_purchase_cost,GBS,,,,,,$/BARREL,,
op_C_M_TBU_input_purchase_cost,JDA A-18,,,,,,$/BARREL,,
op_C_M_TBU_input_purchase_cost,JDA A-18 (Additional),,,,,,$/BARREL,,
op_C_M_TBU_input_purchase_cost,G1,,,,,,$/BARREL,,
op_C_M_TBU_input_purchase_cost,G2,,,,,,$/BARREL,,
op_C_M_TBU_input_purchase_cost,B17,,,,,,$/BARREL,,
op_C_M_TBU_input_purchase_cost,Zawtika,,,,,,$/BARREL,,
op_C_M_TBU_input_purchase_cost,Yadana,,,,,,$/BARREL,,
op_C_M_TBU_input_purchase_cost,Yetagun,,,,,,$/BARREL,,
op_M_TBU_input_demand_constraints,Customer A,,,customer_min (BBL/Month),,,BBL/Month,,
op_M_TBU_input_demand_constraints,Customer B,,,customer_min (BBL/Month),,,BBL/Month,,
op_M_TBU_input_demand_constraints,Customer A,,,customer_max(BBL/Month),,,BBL/Month,,
op_M_TBU_input_demand_constraints,Customer B,,,customer_max(BBL/Month),,,BBL/Month,,
op_M_TBU_input_fixed_cost,1,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,2,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,3,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,4,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,5,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,6,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,7,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,8,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,9,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,10,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,11,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,12,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,13,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,14,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,15,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,16,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,17,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,18,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,19,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,20,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,21,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,22,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,23,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,24,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,25,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,26,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,27,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,28,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,29,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,30,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,31,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,32,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,33,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,34,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,35,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_fixed_cost,36,,,fixed_cost (USD),,,USD,,
op_M_TBU_input_inventory_constraints,T1_depot,,,opening_inventory (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,T2_depot,,,opening_inventory (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,T3_depot,,,opening_inventory (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,Pailin_depot,,,opening_inventory (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,GBN_depot,,,opening_inventory (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,Arthit_depot,,,opening_inventory (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,GBS_depot,,,opening_inventory (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,G1_depot,,,opening_inventory (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,G2_depot,,,opening_inventory (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,T1_Oil_depot,,,opening_inventory (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,G1_Oil_depot,,,opening_inventory (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,Import A_depot,,,opening_inventory (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,Import B_depot,,,opening_inventory (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,Import C_depot,,,opening_inventory (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,Import D_depot,,,opening_inventory (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,Import E_depot,,,opening_inventory (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,T1_depot,,,closing_inventory_min (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,T2_depot,,,closing_inventory_min (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,T3_depot,,,closing_inventory_min (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,Pailin_depot,,,closing_inventory_min (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,GBN_depot,,,closing_inventory_min (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,Arthit_depot,,,closing_inventory_min (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,GBS_depot,,,closing_inventory_min (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,G1_depot,,,closing_inventory_min (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,G2_depot,,,closing_inventory_min (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,T1_Oil_depot,,,closing_inventory_min (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,G1_Oil_depot,,,closing_inventory_min (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,Import A_depot,,,closing_inventory_min (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,Import B_depot,,,closing_inventory_min (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,Import C_depot,,,closing_inventory_min (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,Import D_depot,,,closing_inventory_min (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,Import E_depot,,,closing_inventory_min (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,T1_depot,,,closing_inventory_max (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,T2_depot,,,closing_inventory_max (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,T3_depot,,,closing_inventory_max (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,Pailin_depot,,,closing_inventory_max (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,GBN_depot,,,closing_inventory_max (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,Arthit_depot,,,closing_inventory_max (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,GBS_depot,,,closing_inventory_max (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,G1_depot,,,closing_inventory_max (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,G2_depot,,,closing_inventory_max (BBL),,,BBL,,
op_M_TBU_input_inventory_constraints,T1_Oil_depot,,,closing_inventory_max (BBL),,,BBL,,
